CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,FOLD_DILUTION,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,drug_name,CCL_name,dif_first,dif_last,sigmoid_4_param_r2,sigmoid_4_param
KMRC-1,1298168,274,274_1298168,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983218896,0.955923047,0.889681,0.713739907,0.394267238,0.132754065,0.044022283,0.027366904,0.029717171,Belinostat,KMRC-1,0.01678110399999999,0.0023502669999999996,0.9995413623272827,[  0.51460276   1.03037311 -12.65253842   0.01701222]
RCC-JW,1524416,219,219_1524416,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.991208306,0.87647364,0.490706791,0.136707754,0.157857414,0.184165246,0.124895367,0.1383612,0.120580525,AT-7519,RCC-JW,0.008791694000000017,0.017780674999999996,0.9958003033907621,[  0.30710435   1.16852181 -22.51416465   0.1375821 ]
A3-KAW,910935,88,88_910935,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960241874,0.885789876,0.843200469,0.713490418,0.432226719,0.02408692,-0.001055387,-0.0033952,-0.003779827,Entinostat,A3-KAW,0.03975812599999995,0.0003846269999999998,0.9902510610066606,[  0.53039315   1.03255474 -14.23038749  -0.02758646]
HL-60,905938,272,272_905938,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.97191172,0.962927898,0.71489967,0.383650516,0.010746701,0.009440922,0.008498032,0.012314566,0.005661607,AR-42,HL-60,0.028088279999999965,0.006652959000000001,0.9953079376510939,[ 4.03829139e-01  1.00214017e+00 -1.60481241e+01 -4.69891650e-03]
CS1,1290795,274,274_1290795,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965195644,0.902270139,0.835768288,0.723169308,0.466040852,0.358334171,0.15709341,0.116376468,0.078004966,Belinostat,CS1,0.03480435599999998,0.038371502,0.9956109750449824,[ 0.53997571  1.03845491 -7.3979128   0.04092431]
SUP-T1,909743,276,276_909743,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986326198,0.887338088,0.789664963,0.325722351,0.166752233,0.030994205,0.029319727,0.018226314,0.039484846,CAY10603,SUP-T1,0.013673802000000013,0.021258531999999997,0.9947464046890466,[  0.40143372   1.04451452 -15.32912045   0.03113658]
K4,1298161,152,152_1298161,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962408133,0.974185525,0.955643533,0.96884154,0.877776628,0.678616415,0.367210667,0.155261283,0.125234271,CP466722,K4,0.037591866999999946,0.030027011999999992,0.9984786321533854,[  0.7060915    1.13677619 -13.64599776   0.09658041]
SU-DHL-5,1331036,159,159_1331036,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.960837373,0.91862034,0.954549905,0.786511142,0.702726506,0.271689611,0.056043966,0.005589111,0.007638743,HG6-64-1,SU-DHL-5,0.03916262699999995,0.002049632,0.991540427219212,[ 6.08727783e-01  1.03512949e+00 -1.40984551e+01 -1.31726006e-02]
NCI-H1694,688006,276,276_688006,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.983938794,0.935295786,0.918104372,0.823125501,0.61418176,0.408537699,0.029930558,0.007357897,0.008015828,CAY10603,NCI-H1694,0.01606120600000005,0.0006579309999999988,0.9905715465622418,[  0.62122233   0.9812829  -10.68755574  -0.04554458]
SU-DHL-10,1331033,346,346_1331033,2,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.952320552,0.757228917,0.4029867,0.039062168,0.007038262,0.005738538,0.001287477,0.00383659,-0.000697164,THZ-2-102-1,SU-DHL-10,0.04767944800000001,0.004533754,0.9975301046992722,[ 3.02015241e-01  9.97906526e-01 -1.62215647e+01 -5.62752099e-03]
OCI-LY-19,1330984,1006,1006_1330984,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953171782,0.856909503,0.618049014,0.413510645,0.293755932,0.25438814,0.248964214,0.222664598,0.187628734,Cytarabine,OCI-LY-19,0.04682821800000003,0.035035864,0.9977708332757188,[  0.31655555   1.24259182 -10.64002262   0.21965212]
A375,906793,1036,1036_906793,2,10.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.992077107,0.822547552,0.573517177,0.344636948,0.292422082,0.198939356,0.171228687,0.139636498,0.12443107,PLX-4720,A375,0.007922893000000042,0.015205427999999993,0.9941544196389385,[ 0.31458491  1.08686025 -9.39041309  0.149812  ]
MC116,907799,274,274_907799,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98123987,0.723965295,0.013830199,0.007705469,0.013019353,0.007551378,0.011891349,0.009753528,0.016149039,Belinostat,MC116,0.018760129999999986,0.006395511000000001,0.9998700926335266,[ 2.38908895e-01  1.02025997e+00 -5.76625726e+01  1.08012271e-02]
ACN,906803,165,165_906803,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.99805932,0.912430576,0.721393337,0.451881329,0.311660892,0.225126848,0.079377766,0.023535496,0.030093657,DMOG,ACN,0.001940680000000028,0.006558161,0.9935534470630865,[ 0.43138748  0.94199353 -7.35741016  0.01540237]
MOLT-4,905958,11,11_905958,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979756333,0.996645143,0.98575451,0.724836207,0.235160678,0.181743433,0.111226387,0.073723903,0.048761906,Paclitaxel,MOLT-4,0.02024366700000002,0.024961996999999993,0.994887212216788,[  0.47766505   1.10843404 -21.96582172   0.09688357]
NCI-H1694,688006,272,272_688006,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.972477015,0.93525819,0.785197365,0.590667945,0.346098199,0.053097237,0.006905491,0.003068189,0.001883914,AR-42,NCI-H1694,0.027522985000000055,0.0011842749999999998,0.9959378357604048,[  0.48519355   0.98055085 -10.33395439  -0.02521101]
697,906800,257,257_906800,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958005678,0.994162964,0.863469,0.700611574,0.306354681,0.113622602,0.064682969,0.032367763,0.011437592,NPK76-II-72-1,697,0.04199432199999997,0.020930171,0.9975126734626135,[  0.49463536   1.04275492 -13.93028298   0.02700678]
COR-L23,687780,245,245_687780,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.985958372,0.968244102,0.914663761,0.88429685,0.93221503,0.910018216,0.651213144,0.031942907,0.003953816,UNC0638,COR-L23,0.014041627999999973,0.027989091,0.9920117554624585,[ 7.98695672e-01  1.05743101e+00 -3.52527422e+01 -2.05129599e-03]
NCI-H865,1330977,272,272_1330977,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.953700498,0.900960903,0.779897987,0.50023562,0.157175,0.020454427,0.00533159,0.006160562,0.004858117,AR-42,NCI-H865,0.04629950199999999,0.0013024449999999993,0.9983438024526236,[ 4.41469370e-01  1.02166122e+00 -1.34185009e+01 -6.42586766e-03]
OE21,1298359,1031,1031_1298359,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975047387,0.960326006,0.843493588,0.4688523,0.157747306,0.059100123,0.039073958,0.012967881,0.024709863,Elesclomol,OE21,0.024952612999999957,0.011741981999999998,0.9995803032746741,[  0.43360994   1.03548857 -15.88038845   0.02704992]
Sci-1,1331031,305,305_1331031,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981850822,0.929931034,0.787062845,0.626385988,0.429953798,0.355006606,0.259514318,0.193693605,0.151167881,TPCA-1,Sci-1,0.018149178000000044,0.04252572399999999,0.9967972270798604,[ 0.44876773  1.10438081 -6.84069474  0.1473449 ]
SK-NEP-1,909730,170,170_909730,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.958139224,0.979638616,0.97856771,0.952385496,0.557674205,0.042458513,0.008881549,0.00508557,0.003659688,Shikonin,SK-NEP-1,0.041860776000000044,0.0014258820000000003,0.9995605133166691,[ 5.63434809e-01  1.02693106e+00 -3.09082592e+01  4.87168042e-03]
IOSE-523(-),1479993,274,274_1479993,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.965688483,0.876330646,0.657945849,0.30342084,0.177147621,0.034154272,0.019842798,0.01212088,0.009502399,Belinostat,IOSE-523(-),0.034311517000000014,0.0026184810000000006,0.9977037619976887,[ 3.80794724e-01  9.96417660e-01 -1.13531489e+01  1.12825414e-02]
CESS,910688,133,133_910688,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.975350841,0.948982059,0.841306655,0.615050027,0.27603799,0.058704547,0.026785979,0.031361699,0.013332193,Doxorubicin,CESS,0.024649158999999976,0.018029506,0.9989674201883587,[ 4.76221516e-01  1.02448416e+00 -1.31347830e+01  9.88673944e-03]
KS-1,907313,245,245_907313,2,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.994398943,0.967825816,0.897754087,0.896804577,0.952060269,0.646475881,0.147651755,0.011130111,0.003789163,UNC0638,KS-1,0.00560105700000002,0.007340948,0.9932073493706388,[ 6.98144360e-01  1.04774181e+00 -2.27759481e+01  2.43424997e-03]
A253,906794,235,235_906794,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.968504302,0.968619188,0.966234953,0.92563913,0.809081094,0.530267419,0.188160173,0.10067392,0.142408673,QL-XII-47,A253,0.03149569799999996,0.04173475300000001,0.9964646247177114,[  0.64828993   1.15131316 -15.87872647   0.10289628]
DOHH-2,906842,11,11_906842,2,0.1024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.974218582,0.919771686,0.891477522,0.838330781,0.596719769,0.201462702,0.143246687,0.138147486,0.173662331,Paclitaxel,DOHH-2,0.025781418,0.03551484499999999,0.9919472470207847,[  0.55119336   1.24329809 -19.32742483   0.14031732]
Hs-633T,1240149,1149,1149_1240149,2,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986749562,0.981643671,0.833209481,0.357363195,0.226118733,0.182307913,0.167887563,0.156979092,0.112618505,TW 37,Hs-633T,0.013250438000000031,0.04436058699999999,0.9965648985880319,[  0.38636409   1.19794227 -22.18823719   0.1624065 ]
MONO-MAC-6,908148,274,274_908148,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.962811278,0.814589697,0.710354712,0.409844368,0.198285003,0.157604511,0.179540597,0.154424966,0.135052972,Belinostat,MONO-MAC-6,0.03718872200000001,0.019371994000000003,0.9934366118065603,[  0.36324779   1.18236831 -11.89889737   0.14242223]
L-428,907322,170,170_907322,2,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959361829,0.982001002,0.948547085,0.962371195,0.549604605,0.032369489,0.02846322,0.017612672,0.019336658,Shikonin,L-428,0.040638171,0.0017239860000000003,0.9991654922059301,[ 5.59786184e-01  1.05169641e+00 -4.07769919e+01  2.12695802e-02]
MOLP-8,1330950,328,328_1330950,2,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.990205916,0.669906828,0.405953323,0.070808649,0.015931075,0.006101181,0.006435801,0.006867568,0.00449285,SNX-2112,MOLP-8,0.009794084000000036,0.0023747180000000005,0.9941211268475183,[ 2.86766830e-01  9.55310102e-01 -1.31000986e+01 -2.31669431e-03]
HT-1376,907066,173,173_907066,2,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967459233,0.908241821,0.907288237,0.796850409,0.714851546,0.393598295,0.261499595,0.221859528,0.185300271,FH535,HT-1376,0.03254076699999997,0.03655925700000001,0.9901242782518132,[  0.57595849   1.27693047 -10.96749601   0.17523772]
RMG-I,909699,274,274_909699,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951319465,0.864862518,0.838530916,0.576065927,0.306962945,0.13472987,0.080027791,0.074113617,0.072422318,Belinostat,RMG-I,0.048680535000000025,0.0016912990000000072,0.9963506162356548,[  0.46005311   1.10331359 -11.60843064   0.06232242]
LAMA-84,907783,1021,1021_907783,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.969583409,0.868132527,0.743940665,0.493815731,0.304779448,0.054718826,0.019036713,0.015622244,0.014793301,Axitinib,LAMA-84,0.03041659100000005,0.0008289430000000004,0.9961010320645824,[ 0.44830998  0.98055055 -9.18629083 -0.01266428]
HN,907059,268,268_907059,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.966018009,0.976510711,0.964817352,0.759968538,0.031680313,0.021642518,0.009244425,0.00984724,0.009243182,Sepantronium bromide,HN,0.03398199099999999,0.0006040579999999993,0.9995943757375421,[ 4.70752857e-01  1.03613973e+00 -4.55613129e+01  1.22070724e-02]
WIL2-NS,1331049,219,219_1331049,2,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979137429,0.665204899,0.326721161,0.026751718,0.041455973,0.060289595,0.039544817,0.050252055,0.048973539,AT-7519,WIL2-NS,0.020862570999999996,0.0012785159999999934,0.9942516838629575,[  0.26374596   1.0111954  -16.1132366    0.03874186]
RPMI-6666,909701,104,104_909701,2,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951377717,0.95984055,0.944122522,0.945859088,0.924449244,0.890026858,0.513632061,0.017325287,-0.009476805,Bortezomib,RPMI-6666,0.048622283000000044,0.026802092,0.9972302942381849,[  0.78386916   1.02108229 -25.90093515  -0.0270271 ]
KARPAS-620,1327775,62,62_1327775,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.988233531,0.963815353,0.733070097,0.516730828,0.09756251,0.040346758,0.029121313,0.017861851,0.028146173,BMS-536924,KARPAS-620,0.011766469000000002,0.010284321999999999,0.9933071858554767,[ 4.27960754e-01  1.01401295e+00 -1.38855369e+01  1.13903209e-02]
CESS,910688,41,41_910688,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.959823406,0.941928913,0.943752802,0.931096279,0.850785429,0.451952958,0.070647742,0.032651816,0.024454859,S-Trityl-L-cysteine,CESS,0.040176593999999954,0.008196957000000001,0.9981904450226283,[ 6.54725161e-01  1.06528433e+00 -2.09704912e+01  1.81435674e-02]
U251,905983,180,180_905983,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967177863,0.726519952,0.179931523,0.0990022,0.02788359,0.091834625,0.049256747,0.044024884,0.044947392,Thapsigargin,U251,0.03282213700000003,0.0009225080000000024,0.9975560932874996,[  0.25600411   1.06321484 -24.54955185   0.05692447]
ST486,910906,164,164_910906,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954095088,0.908782143,0.880115521,0.813707157,0.598053218,0.419131037,0.272900674,0.12350397,0.089651039,JQ12,ST486,0.04590491200000002,0.033852931,0.9966026949066771,[ 0.6132446   1.0464085  -7.44187313  0.02908428]
NCI-H82,688031,180,180_688031,2,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.982721408,0.979036317,0.957919407,0.690909432,0.154177867,0.077731309,0.056808805,0.045729051,0.042739505,Thapsigargin,NCI-H82,0.017278592000000037,0.0029895460000000026,0.9996006550868131,[  0.47160929   1.07096791 -25.43822558   0.05312133]
KE-37,907277,86,86_907277,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.951274493,0.958332587,0.877635594,0.860535831,0.673663694,0.446860429,0.129675953,0.022124729,0.029932849,A-443654,KE-37,0.048725507,0.007808120000000002,0.9941967160437644,[  0.64162627   1.01806173 -10.77247793  -0.02193149]
Raji,909262,196,196_909262,2,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.979071483,0.997564937,0.937394994,0.883713558,0.361219356,0.062469734,0.009491466,0.012897058,0.008448142,Phenformin,Raji,0.02092851699999998,0.004448915999999999,0.9989024255830259,[ 5.30722513e-01  1.02997679e+00 -2.35457211e+01  1.20774283e-02]
RT4,687455,276,276_687455,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.954169698,0.901437553,0.705223366,0.477194177,0.298284428,0.114317594,0.030800137,0.031513541,0.015815141,CAY10603,RT4,0.045830302000000045,0.015698399999999998,0.9983338897902212,[ 4.36463359e-01  9.74139780e-01 -8.45445028e+00  3.58312983e-05]
MONO-MAC-6,908148,1008,1008_908148,2,0.2,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.981850397,0.760833672,0.593868567,0.464896329,0.248802657,0.176521097,0.158121302,0.135373683,0.165771032,Methotrexate,MONO-MAC-6,0.018149603000000014,0.030397349000000018,0.9920969095591355,[ 0.32557988  1.05150919 -7.76392408  0.13207895]
MOLM-13,1330947,200,200_1330947,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.967571794,0.714043339,0.505824078,0.29902463,0.191275218,0.131794557,0.11701737,0.109981307,0.094396088,Dacinostat,MOLM-13,0.03242820599999996,0.015585218999999997,0.9972393277618362,[ 0.28872904  1.01571719 -9.06900199  0.10261112]
TASK1,1299067,133,133_1299067,2,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.996165196,0.967459965,0.861124116,0.573882752,0.218451425,0.074267019,0.057858874,0.049107405,0.015144761,Doxorubicin,TASK1,0.003834804000000025,0.033962644,0.9994909292110213,[  0.45637861   1.03684511 -14.62565493   0.03480778]
CAKI-1,905963,274,274_905963,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987940239,0.847381277,0.72016156,0.490471551,0.315766959,0.156027264,0.078974469,0.054940444,0.024133801,Belinostat,CAKI-1,0.012059760999999947,0.030806642999999998,0.998738071399489,[ 0.43319311  0.96198992 -7.45066564  0.01303937]
AGS,906790,276,276_906790,2,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.987069785,0.993850856,0.988008762,0.868109379,0.501716811,0.157011257,0.020247789,0.009287881,0.009661661,CAY10603,AGS,0.012930215000000023,0.00037378000000000064,0.9996757683035413,[ 5.56710219e-01  1.00609611e+00 -1.65016957e+01  5.47610894e-03]
DMS-79,753551,1011,1011_753551,2,2.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.98302542,0.948830037,0.906856609,0.887742382,0.738521817,0.397878207,0.174448341,0.054100035,0.042038642,Navitoclax,DMS-79,0.01697457999999996,0.012061392999999997,0.9972628109222957,[  0.63288918   1.06011794 -12.47109074   0.02523788]
MRK-nu-1,908151,41,41_908151,2,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.555555556,0.666666667,0.777777778,0.888888889,1.0,1,0.986163847,0.972109182,0.935218309,0.924632734,0.677622,0.196640428,0.180923327,0.184541879,0.177336241,S-Trityl-L-cysteine,MRK-nu-1,0.013836152999999962,0.0072056379999999864,0.9972982136355236,[  0.56430534   1.26706622 -33.41736823   0.17716883]
